uid,prediction
u001563,"i001069,i000947,i001267,i001713,i000570,i001189,i001002,i000563,i000619,i000028"
u001564,"i001922,i001151,i001682,i001753,i000898,i001508,i001191,i001717,i001445,i001515"
u001565,"i001663,i001952,i000481,i001069,i001038,i000342,i000909,i000521,i000324,i000646"
u001577,"i000324,i000555,i000110,i000898,i000327,i000342,i000909,i000877,i000977,i000720"
u001579,"i001952,i000661,i000481,i000248,i001455,i002146,i001673,i001046,i001038,i001069"
u001581,"i000324,i000555,i000110,i000898,i000909,i000327,i001952,i001143,i000720,i000342"
u001584,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001587,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001589,"i001952,i000661,i000481,i000248,i001038,i002146,i000158,i001046,i001109,i000207"
u001591,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001595,"i001445,i001455,i001673,i001949,i001663,i001710,i000909,i000554,i000481,i001478"
u001596,"i001445,i000646,i002132,i001515,i001508,i001786,i001191,i001143,i000554,i001753"
u001598,"i001445,i001046,i000481,i001455,i001673,i001478,i000554,i000661,i001663,i001952"
u001608,"i000481,i000661,i001038,i001952,i000207,i001478,i001046,i000521,i000248,i000158"
u001611,"i000947,i001069,i000521,i001875,i001267,i001002,i000661,i000570,i000652,i001663"
u001614,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001626,"i000661,i001046,i000521,i000481,i000554,i001445,i000342,i001478,i001952,i000619"
u001627,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001628,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001632,"i000324,i000555,i000110,i000898,i000327,i000720,i001688,i001922,i001134,i000877"
u001636,"i001922,i000977,i002009,i001049,i001753,i001682,i000058,i000898,i001240,i001584"
u001645,"i000481,i001038,i001952,i000909,i000661,i001478,i000158,i000207,i000324,i000248"
u001648,"i001069,i000481,i001267,i001952,i001663,i000909,i000947,i000207,i001713,i001038"
u001659,"i001952,i000481,i000554,i001663,i001069,i000661,i000521,i001046,i000342,i000248"
u001671,"i000554,i001445,i001922,i001949,i001191,i001143,i000481,i000956,i000909,i001663"
u001675,"i001914,i001445,i001455,i001949,i001649,i001673,i000931,i001143,i000652,i001314"
u001676,"i001455,i001673,i001949,i001952,i001445,i000342,i000554,i001663,i000909,i000481"
u001680,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001681,"i001922,i001515,i002056,i001445,i001786,i002009,i000554,i001682,i001151,i001191"
u001695,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001699,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001700,"i000521,i001296,i000947,i000563,i000619,i001875,i000661,i001508,i001131,i000570"
u001711,"i001584,i001688,i000695,i001049,i000058,i001240,i001682,i000401,i001922,i001462"
u001713,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001719,"i000481,i000909,i001038,i000207,i001952,i001663,i001069,i001478,i000158,i000342"
u001725,"i001952,i000661,i002146,i000248,i000253,i001109,i000324,i000270,i001296,i000028"
u001730,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001731,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001750,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001753,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001759,"i000555,i000324,i000898,i001151,i000110,i001922,i000360,i000327,i001906,i001753"
u001767,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001770,"i001663,i000646,i000481,i001478,i001069,i000207,i000521,i002132,i000619,i000909"
u001793,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001801,"i000909,i001478,i000481,i000661,i000521,i001046,i000646,i000619,i001445,i000563"
u001802,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001806,"i001922,i001240,i000695,i000058,i001584,i001682,i001335,i001049,i001663,i000554"
u001814,"i000481,i001038,i000207,i001663,i001952,i001069,i001478,i000909,i000158,i000521"
u001817,"i000342,i000521,i000324,i000909,i000248,i000555,i000481,i000661,i001753,i000110"
u001824,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001826,"i000481,i001038,i000909,i001663,i000207,i001069,i001478,i001952,i000158,i001445"
u001835,"i000481,i000207,i000909,i001038,i001952,i001663,i001069,i000661,i001949,i000521"
u001837,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001839,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001843,"i001753,i001914,i001069,i001906,i000909,i000555,i000324,i001508,i000342,i001649"
u001852,"i000481,i001038,i001069,i001952,i001663,i000909,i000207,i001478,i000661,i000521"
u001854,"i001922,i001682,i002009,i001240,i001049,i001584,i002056,i001335,i000058,i001753"
u001856,"i000481,i001038,i001069,i001952,i001663,i000909,i000207,i001478,i000661,i000521"
u001862,"i001922,i001682,i001191,i001753,i000931,i001151,i002056,i001508,i002009,i000282"
u001885,"i000324,i000555,i000110,i000898,i000327,i000877,i001134,i000977,i001516,i000720"
u001890,"i001688,i001049,i001584,i000695,i000058,i001462,i000401,i001922,i001240,i002009"
u001899,"i000695,i001584,i001049,i000058,i001688,i001462,i001240,i000401,i001922,i002009"
u001901,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001904,"i001069,i001267,i000481,i001713,i000947,i000570,i000619,i000207,i000158,i001002"
u001911,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001914,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001915,"i000342,i000521,i000909,i000661,i000481,i000248,i001952,i000207,i000947,i000570"
u001917,"i000909,i000521,i000342,i000661,i000481,i001069,i000619,i000947,i000563,i000248"
u001919,"i000481,i000909,i001038,i000207,i001069,i001478,i001952,i000158,i001663,i000521"
u001920,"i001952,i000661,i001673,i001753,i000481,i000518,i002146,i000270,i001038,i001046"
u001921,"i000554,i001949,i001922,i001663,i001069,i000167,i001445,i000342,i000931,i001143"
u001924,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001927,"i001922,i001753,i001508,i000555,i001682,i000325,i001914,i000898,i001649,i000324"
u001929,"i001069,i000909,i001663,i001753,i000521,i000342,i000481,i000947,i001952,i001914"
u001930,"i000695,i001049,i001949,i001584,i000058,i001688,i000554,i001455,i001240,i001462"
u001935,"i000909,i000481,i000342,i000521,i000207,i001069,i000661,i001663,i001952,i001038"
u001937,"i001922,i001049,i000695,i000058,i001584,i001688,i001462,i001649,i001335,i000977"
u001939,"i000661,i001046,i001952,i001445,i000481,i000521,i000342,i000248,i000619,i000158"
u001940,"i001952,i001455,i001710,i001673,i001949,i001445,i000661,i000481,i001046,i000805"
u001943,"i001455,i001673,i001710,i001445,i001949,i000931,i001914,i000805,i000554,i001314"
u001944,"i001914,i001455,i001949,i001649,i001445,i001673,i001710,i001087,i001314,i000661"
u001956,"i000555,i000324,i000898,i000110,i000327,i000877,i001151,i001134,i000977,i000720"
u001958,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001963,"i000909,i001445,i000110,i001673,i000956,i001143,i000898,i000977,i001949,i001455"
u001966,"i000481,i000521,i000342,i000207,i000619,i000661,i001663,i000248,i001069,i001038"
u001967,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001971,"i000909,i001038,i000110,i000342,i000481,i000661,i000324,i000555,i000521,i001663"
u001972,"i001069,i001267,i000947,i001713,i000570,i001189,i001002,i000315,i000931,i000028"
u001979,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u001982,"i001952,i000661,i000481,i001069,i000248,i001673,i001038,i001455,i001445,i001046"
u001984,"i000909,i001663,i000342,i000481,i000521,i000646,i001069,i001922,i000555,i000554"
u001992,"i001682,i001240,i002009,i002056,i001922,i001151,i001515,i001335,i001786,i001584"
u001999,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002006,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002009,"i000909,i001949,i001445,i000554,i001455,i000481,i001710,i001046,i001673,i001069"
u002012,"i000909,i001069,i001445,i001713,i000342,i000947,i000481,i000521,i000931,i001949"
u002018,"i001069,i000909,i001663,i001753,i000521,i000342,i000481,i000947,i001952,i001914"
u002019,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002022,"i001455,i001673,i001710,i001445,i001949,i000554,i000805,i001314,i000931,i001914"
u002030,"i000695,i001049,i000058,i001584,i001688,i001462,i001922,i001240,i000324,i000401"
u002033,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002040,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002043,"i001069,i000481,i001267,i000947,i000931,i001952,i001713,i001663,i000909,i000652"
u002048,"i000481,i001952,i001038,i000207,i001663,i000158,i000661,i001069,i001478,i000248"
u002052,"i000909,i000521,i000481,i001069,i000342,i000661,i001713,i001952,i000324,i000947"
u002056,"i000909,i000521,i000342,i001069,i001713,i000661,i000481,i000563,i000947,i000619"
u002072,"i000909,i001069,i000521,i000481,i000342,i000947,i000570,i001713,i000619,i000563"
u002073,"i001914,i001688,i001649,i001949,i001455,i001445,i000909,i000695,i001049,i000058"
u002082,"i000646,i000661,i001753,i000342,i000521,i002132,i000248,i001508,i001952,i001038"
u002087,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002104,"i000909,i000481,i000342,i000521,i000661,i000570,i000207,i001713,i001069,i001478"
u002112,"i001455,i001445,i000481,i001673,i001949,i000554,i001710,i000909,i001046,i001952"
u002119,"i001151,i000555,i001786,i001688,i000282,i001240,i001445,i000909,i001515,i001949"
u002120,"i001445,i000028,i000661,i001109,i001038,i000563,i000481,i001952,i000909,i000619"
u002121,"i001069,i000947,i000521,i001296,i000342,i001952,i000661,i000652,i000248,i001508"
u002122,"i000324,i000555,i000110,i000898,i000327,i000720,i001688,i001922,i001134,i000877"
u002129,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002131,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002132,"i001069,i001713,i001267,i000947,i000909,i000570,i001002,i000563,i000619,i000481"
u002134,"i000909,i000555,i001663,i000646,i000481,i000342,i001038,i000324,i000110,i000521"
u002140,"i001663,i000481,i001445,i001753,i001508,i001069,i001922,i001710,i001952,i001673"
u002147,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002148,"i000554,i001949,i001875,i000167,i000188,i000780,i001314,i001143,i000695,i002133"
u002150,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002156,"i001455,i001673,i001710,i001949,i001445,i000554,i001952,i000931,i001143,i001914"
u002157,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002165,"i001069,i001713,i001267,i000947,i000570,i001002,i001189,i000315,i000028,i000619"
u002166,"i000661,i000521,i000248,i000947,i001952,i001296,i000342,i000481,i001069,i001038"
u002170,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002173,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002174,"i000481,i000909,i000342,i000521,i001069,i000661,i001952,i001663,i000207,i000554"
u002176,"i001445,i000554,i000481,i001673,i001949,i001663,i000956,i001143,i001455,i001952"
u002177,"i001069,i000909,i000481,i001663,i001713,i001267,i000646,i000947,i001952,i000521"
u002181,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002185,"i000481,i000342,i000521,i000909,i000207,i000661,i001478,i001046,i001038,i001952"
u002186,"i000342,i000521,i000909,i000481,i000248,i000207,i000661,i001663,i000253,i001952"
u002189,"i001455,i001673,i001445,i001949,i001710,i000554,i001914,i001952,i000931,i000481"
u002191,"i000481,i000909,i000342,i000521,i001069,i000661,i001952,i001663,i000207,i000554"
u002192,"i001922,i002009,i001240,i001049,i001682,i000977,i001753,i000555,i000058,i001584"
u002194,"i000909,i001069,i001713,i000521,i000342,i000481,i000661,i000570,i000947,i001952"
u002202,"i000481,i001445,i001952,i000909,i001069,i001949,i001663,i000554,i000661,i000342"
u002205,"i000554,i001445,i001191,i001143,i001786,i001673,i000956,i001949,i000220,i002133"
u002213,"i000909,i000521,i000342,i000481,i000661,i000248,i000619,i000207,i000646,i000554"
u002219,"i001688,i000555,i001151,i000282,i001049,i000324,i001914,i000754,i001786,i001649"
u002220,"i001649,i001914,i000909,i001713,i000947,i000570,i000652,i001069,i001189,i000842"
u002230,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002231,"i001455,i000554,i001673,i001710,i001445,i001949,i001314,i000805,i001143,i000968"
u002235,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002237,"i001455,i001673,i001710,i001445,i001949,i000805,i001314,i001952,i000968,i001046"
u002243,"i001922,i001240,i001682,i001049,i001335,i000058,i001688,i001584,i000695,i001151"
u002245,"i001240,i001682,i001151,i001922,i002009,i002056,i001335,i000282,i001688,i000058"
u002246,"i001914,i001688,i001949,i001649,i000909,i001143,i001455,i001445,i000058,i001087"
u002257,"i000521,i000342,i000661,i000248,i000481,i000554,i001952,i000619,i000909,i001046"
u002261,"i001069,i001267,i001713,i000947,i000481,i000570,i000931,i000909,i001663,i001952"
u002263,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002264,"i000481,i001478,i001663,i001038,i000909,i000207,i000646,i001046,i000619,i001069"
u002268,"i000481,i000521,i000342,i000207,i000619,i000661,i001663,i000248,i001069,i001038"
u002269,"i001049,i001584,i000695,i001688,i000058,i001240,i001922,i001462,i000401,i001682"
u002278,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002282,"i000324,i000555,i001753,i001922,i000898,i000909,i001151,i000327,i000342,i000110"
u002283,"i000324,i000555,i000110,i000898,i000327,i000909,i000720,i001143,i000342,i000877"
u002291,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002308,"i001922,i000977,i002009,i000898,i000555,i001049,i000324,i000058,i001584,i001462"
u002309,"i001069,i000909,i000947,i001713,i000481,i001267,i000570,i001002,i001189,i001952"
u002313,"i000909,i000481,i000342,i000521,i001663,i000207,i001478,i001038,i000646,i000248"
u002319,"i000909,i001663,i000342,i000646,i000481,i000521,i000207,i001038,i001713,i001069"
u002322,"i001445,i001455,i001673,i001949,i000554,i001710,i000805,i000931,i001191,i001143"
u002332,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002337,"i001922,i002009,i001240,i001049,i001682,i000977,i001753,i000555,i000058,i001584"
u002338,"i000481,i001038,i001663,i001952,i001478,i000661,i000207,i001046,i000521,i001445"
u002346,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002352,"i001753,i001914,i001649,i001922,i001049,i001508,i000325,i000167,i000058,i000695"
u002356,"i001952,i000481,i000661,i001673,i000248,i001069,i001455,i001038,i001663,i001445"
u002359,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002369,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002374,"i000481,i000554,i001663,i001038,i000909,i000207,i001478,i001952,i000521,i001445"
u002375,"i001240,i001151,i000282,i001069,i001682,i002056,i000931,i000360,i002009,i001515"
u002377,"i000555,i000324,i000898,i000110,i000327,i001151,i000877,i001134,i001906,i001688"
u002379,"i000481,i000342,i000521,i000661,i000248,i001952,i000207,i000909,i001038,i000619"
u002383,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002391,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002393,"i001922,i001753,i001682,i001445,i001949,i000931,i001191,i000555,i001151,i001508"
u002397,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002413,"i001922,i001240,i002009,i001682,i002056,i001049,i001584,i001335,i000058,i001462"
u002414,"i000481,i001038,i001952,i001663,i000342,i000521,i000207,i000661,i001478,i000909"
u002419,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002432,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002435,"i000695,i001049,i001584,i000058,i001462,i001688,i001240,i001922,i000401,i001801"
u002446,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002450,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002454,"i001143,i001949,i000554,i001445,i001914,i000956,i001649,i001314,i000720,i000754"
u002467,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002473,"i001240,i001682,i001151,i001922,i002009,i002056,i001335,i000282,i001688,i000058"
u002475,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u002488,"i000909,i001663,i000481,i000646,i000521,i000342,i001069,i000207,i001713,i001038"
u002489,"i000481,i000909,i000342,i000521,i001069,i000661,i001952,i001663,i000207,i000554"
