uid,prediction
u001563,"i001069,i000947,i000646,i000481,i001663,i000909,i001952,i001267,i000521,i000661"
u001564,"i000481,i001663,i001922,i000554,i000521,i001069,i000342,i000909,i001949,i001952"
u001565,"i000481,i000909,i001069,i000661,i000521,i001952,i001663,i000695,i001922,i000342"
u001577,"i000324,i000555,i000898,i000110,i000327,i000909,i000481,i000521,i001952,i000342"
u001579,"i001952,i000481,i001069,i000661,i001663,i000909,i001455,i001673,i000248,i001002"
u001581,"i000324,i000555,i000521,i000481,i000909,i000110,i000342,i000898,i001952,i001069"
u001584,"i001069,i000481,i000909,i000342,i001663,i000521,i001952,i001949,i000661,i000947"
u001587,"i001069,i000481,i000909,i001952,i001663,i000661,i000342,i000521,i000947,i001455"
u001589,"i001952,i000481,i000909,i001069,i000661,i001663,i001455,i001922,i000521,i001478"
u001591,"i000481,i001069,i000909,i001952,i001663,i000661,i000521,i001455,i000695,i001922"
u001595,"i001455,i001673,i001710,i001445,i001952,i000805,i001069,i000481,i000554,i000909"
u001596,"i001445,i000646,i000481,i001069,i001952,i001010,i001663,i000251,i000909,i001478"
u001598,"i001046,i000481,i001952,i001663,i001069,i000661,i000909,i000555,i000521,i000947"
u001608,"i000481,i000661,i001952,i001478,i000909,i001069,i000521,i001038,i001663,i000342"
u001611,"i001069,i000947,i000652,i000842,i000481,i000909,i001267,i000931,i001952,i000521"
u001614,"i000481,i001069,i000909,i001952,i001663,i000521,i000661,i001455,i000695,i001922"
u001626,"i000481,i000661,i000909,i001952,i000554,i001069,i000521,i001478,i001663,i000342"
u001627,"i000481,i001922,i000909,i000521,i000342,i000555,i000324,i001952,i001151,i000695"
u001628,"i001069,i000909,i000481,i001952,i001663,i000521,i000947,i000661,i001038,i000342"
u001632,"i000324,i000555,i000909,i000481,i001952,i000110,i000521,i001069,i000898,i000661"
u001636,"i001922,i001682,i002009,i000695,i001335,i000342,i000200,i000324,i000555,i001688"
u001645,"i000481,i001038,i001952,i000909,i001069,i001478,i001663,i000207,i000661,i000521"
u001648,"i001069,i000909,i000481,i001952,i000947,i000207,i000521,i000342,i001663,i000661"
u001659,"i001952,i001069,i000481,i001663,i000947,i000661,i000646,i000554,i000909,i000521"
u001671,"i000554,i000481,i001922,i001949,i000956,i001663,i001240,i000909,i001069,i001952"
u001675,"i001914,i000481,i001069,i001649,i000909,i001952,i000661,i000521,i000342,i001087"
u001676,"i000327,i000110,i000324,i000555,i000898,i000909,i001069,i000481,i000521,i001508"
u001680,"i000481,i000909,i000521,i001952,i000342,i001069,i001663,i000695,i001922,i000324"
u001681,"i001515,i000282,i001151,i000360,i000481,i000324,i000909,i001952,i001069,i000555"
u001695,"i000481,i001069,i001952,i000521,i001663,i000661,i000909,i000695,i000342,i001922"
u001699,"i000481,i001069,i001952,i001663,i000909,i001455,i001922,i000521,i001673,i000661"
u001700,"i000521,i000481,i000342,i001663,i000661,i000646,i000563,i001296,i001875,i000947"
u001711,"i000695,i001584,i001688,i000058,i001049,i001240,i001922,i000401,i001462,i001663"
u001713,"i000909,i000481,i000521,i001952,i001069,i000324,i000695,i001663,i001922,i000342"
u001719,"i000481,i000909,i001069,i000521,i001952,i000207,i001663,i001478,i000342,i000661"
u001725,"i001952,i000481,i000909,i000661,i000248,i001069,i000342,i000521,i000207,i001478"
u001730,"i000481,i000909,i000695,i000521,i000342,i001922,i000324,i001240,i001663,i001952"
u001731,"i001069,i000481,i000909,i001952,i001663,i000342,i000521,i000661,i001922,i000947"
u001750,"i000909,i000481,i000521,i000342,i000324,i000554,i000695,i001952,i001922,i001663"
u001753,"i000481,i001069,i000909,i001952,i001663,i001922,i000324,i000521,i001151,i000661"
u001759,"i000555,i000481,i001952,i000909,i000324,i000521,i001663,i001069,i000661,i000110"
u001767,"i000909,i001922,i000481,i000695,i000555,i000324,i001240,i000342,i001949,i001952"
u001770,"i001663,i000481,i001478,i001069,i000521,i000909,i000342,i000646,i000661,i001952"
u001793,"i000481,i000909,i000521,i001922,i000342,i000695,i001952,i000324,i001663,i000555"
u001801,"i000909,i000481,i001478,i001069,i001952,i000342,i000521,i000661,i001663,i000947"
u001802,"i000481,i000909,i000521,i000695,i001922,i001952,i000324,i000661,i001240,i000342"
u001806,"i001922,i002146,i000481,i001284,i001663,i000909,i001952,i001478,i001069,i001445"
u001814,"i000481,i001069,i001952,i000909,i000207,i001663,i001038,i000521,i000661,i001478"
u001817,"i000481,i000521,i000342,i000909,i001663,i001922,i001952,i000661,i000253,i001478"
u001824,"i000695,i001922,i001688,i001240,i000481,i001584,i000058,i000909,i000554,i001049"
u001826,"i000481,i001952,i000909,i001069,i000521,i000554,i000661,i001143,i001663,i000207"
u001835,"i000481,i000909,i000521,i001949,i000342,i001952,i001069,i001663,i000661,i000207"
u001837,"i001069,i000481,i000909,i001952,i000521,i001663,i000342,i000661,i000947,i000554"
u001839,"i001069,i000481,i000909,i001663,i001952,i000521,i000342,i000661,i000947,i000695"
u001843,"i001069,i000481,i000909,i001952,i000661,i001922,i001038,i000521,i001663,i000342"
u001852,"i000481,i001069,i001952,i000909,i001663,i000207,i000661,i000521,i001038,i000342"
u001854,"i001922,i001682,i002009,i001335,i001710,i000200,i001069,i001952,i001673,i001240"
u001856,"i000481,i000909,i001952,i001069,i000521,i001663,i000207,i000661,i000342,i001038"
u001862,"i001191,i001949,i001240,i000554,i001069,i001143,i000909,i000947,i000652,i000754"
u001885,"i000324,i000110,i000555,i000909,i000481,i000898,i000327,i000521,i000342,i001516"
u001890,"i001049,i001688,i000695,i001584,i000058,i001462,i001240,i001922,i000401,i001877"
u001899,"i000695,i001584,i001688,i001049,i001240,i000058,i001922,i001462,i001682,i000401"
u001901,"i000481,i000909,i001069,i001952,i000521,i000342,i001663,i001922,i000554,i000324"
u001904,"i001069,i000481,i000909,i001952,i000947,i000207,i001663,i001713,i001038,i000521"
u001911,"i000481,i000521,i000909,i001922,i000342,i000695,i001952,i001663,i000661,i000554"
u001914,"i000909,i000481,i000521,i000324,i000695,i000342,i001922,i001952,i001240,i000554"
u001915,"i001922,i000956,i001069,i000909,i001717,i000481,i001952,i000554,i000977,i000110"
u001917,"i000909,i000521,i000481,i000342,i001069,i000661,i001952,i001663,i000554,i000324"
u001919,"i000481,i000909,i001069,i001952,i000521,i000207,i001663,i000342,i001038,i000661"
u001920,"i001952,i001682,i000481,i001922,i000661,i000909,i001335,i001455,i000521,i001673"
u001921,"i000481,i001663,i001069,i001922,i001952,i000661,i000909,i000695,i000521,i000554"
u001924,"i000481,i001069,i000909,i000521,i001663,i001952,i000342,i001922,i000661,i000554"
u001927,"i001922,i001682,i000521,i000200,i001335,i000481,i000342,i000977,i000695,i002056"
u001929,"i000481,i000909,i000695,i001240,i001069,i000521,i001922,i001952,i001663,i000342"
u001930,"i001949,i001049,i001240,i000695,i000481,i001688,i001922,i000058,i000909,i001663"
u001935,"i000909,i000481,i000521,i001069,i000342,i001952,i001922,i000661,i000207,i001663"
u001937,"i000058,i001584,i001049,i000695,i001922,i001688,i001240,i000481,i000521,i000401"
u001939,"i001046,i000661,i000481,i001952,i001663,i001069,i001445,i000909,i000521,i001038"
u001940,"i001952,i001010,i000481,i001069,i001478,i000661,i001445,i000646,i000909,i000158"
u001943,"i001455,i001673,i001710,i001445,i001069,i001952,i000481,i000554,i000805,i001949"
u001944,"i001914,i001087,i001649,i000909,i001069,i000481,i001445,i001663,i001952,i001455"
u001956,"i000555,i000324,i000909,i000481,i000110,i000521,i001952,i000898,i000342,i001663"
u001958,"i000481,i000909,i000521,i001922,i000342,i000695,i001952,i000324,i001663,i000555"
u001963,"i000909,i000481,i001069,i000342,i000521,i000324,i001952,i000554,i000898,i001949"
u001966,"i000521,i000481,i000909,i000342,i001952,i000661,i001069,i001663,i000619,i000554"
u001967,"i000481,i000909,i001069,i000521,i001663,i001952,i000695,i000342,i000661,i001922"
u001971,"i000909,i000481,i001069,i001952,i001038,i000521,i001478,i000661,i000342,i001663"
u001972,"i001069,i000947,i000481,i000909,i001663,i001952,i000570,i001267,i001713,i000521"
u001979,"i000909,i000695,i000481,i001922,i001240,i001688,i001952,i000342,i000324,i000555"
u001982,"i000481,i001952,i001069,i001663,i000909,i000521,i000342,i000661,i001478,i000207"
u001984,"i000909,i000481,i000695,i001069,i001952,i001663,i001922,i000521,i001949,i000342"
u001992,"i001682,i001595,i001335,i001922,i002009,i000200,i001151,i002056,i001240,i000695"
u001999,"i000481,i001663,i001952,i001069,i000661,i000695,i001922,i001445,i000909,i001688"
u002006,"i001069,i000481,i000909,i001952,i001663,i000661,i000947,i000695,i000521,i001455"
u002009,"i000909,i000481,i001952,i001046,i001069,i000521,i000661,i001663,i001478,i000342"
u002012,"i001069,i000909,i000481,i001952,i000442,i000947,i000521,i001663,i001713,i000342"
u002018,"i000481,i000909,i000695,i001240,i001069,i000521,i001922,i001952,i000342,i001663"
u002019,"i000481,i000909,i000521,i001952,i000695,i000324,i000342,i001922,i000555,i000661"
u002022,"i001455,i001673,i001710,i001445,i000554,i001952,i001069,i000805,i000481,i001949"
u002030,"i000695,i001584,i001240,i001688,i001049,i000058,i001922,i000909,i001462,i000481"
u002033,"i000481,i000909,i001663,i001069,i000521,i001952,i000661,i001478,i001922,i000342"
u002040,"i000481,i000909,i001663,i001922,i001952,i001069,i001445,i001914,i000661,i000324"
u002043,"i001069,i000481,i000909,i000947,i001952,i001663,i000661,i001713,i000521,i000570"
u002048,"i000481,i001952,i000207,i000909,i001069,i000661,i001663,i001038,i000521,i001478"
u002052,"i000909,i000481,i000521,i001069,i000342,i001952,i000324,i001663,i000695,i000661"
u002056,"i000909,i001069,i000481,i001713,i000521,i001952,i000661,i000342,i000947,i001663"
u002072,"i001069,i000909,i000481,i000947,i001663,i001952,i000521,i000661,i000342,i000646"
u002073,"i000481,i001922,i000695,i000909,i001069,i001952,i001663,i001240,i000661,i000521"
u002082,"i000110,i000324,i000481,i000661,i000909,i000555,i000521,i000646,i001952,i001663"
u002087,"i001922,i001069,i000481,i001952,i000555,i000661,i000909,i001151,i000324,i000282"
u002104,"i000909,i000481,i001069,i000521,i001663,i001478,i000342,i001952,i000661,i001949"
u002112,"i001455,i000481,i001673,i001710,i000909,i001952,i000554,i000342,i001069,i001445"
u002119,"i001786,i001240,i000481,i001922,i000554,i000754,i000909,i001350,i000324,i001952"
u002120,"i000481,i000909,i001663,i001069,i000521,i000342,i001952,i001922,i000207,i001240"
u002121,"i000947,i001069,i000481,i000521,i000661,i001663,i001952,i000342,i000909,i001267"
u002122,"i000324,i000555,i000909,i000110,i000481,i000521,i001922,i000898,i001952,i000327"
u002129,"i001069,i000481,i000909,i001663,i001952,i000521,i001455,i000947,i000661,i000342"
u002131,"i000481,i000909,i000521,i000342,i000324,i001922,i001952,i000695,i001663,i001069"
u002132,"i001069,i000909,i000481,i001713,i000947,i001952,i001478,i001663,i000931,i000661"
u002134,"i000481,i000909,i000521,i001663,i001069,i000555,i000342,i000324,i001922,i000977"
u002140,"i001663,i001922,i000481,i000521,i000695,i000977,i001069,i001688,i000909,i000324"
u002147,"i000481,i001922,i000695,i000909,i000521,i001952,i000342,i001663,i000554,i001240"
u002148,"i001922,i000554,i000909,i000481,i001949,i000521,i000977,i000342,i001069,i001445"
u002150,"i000909,i000481,i001922,i000695,i000324,i000342,i000521,i001240,i001952,i001949"
u002156,"i001455,i001673,i001710,i001445,i001952,i000554,i000481,i001069,i000805,i000661"
u002157,"i000481,i000521,i001663,i000909,i001922,i000342,i001069,i001952,i000554,i000661"
u002165,"i001069,i000909,i000481,i001663,i001478,i000947,i001952,i001713,i000251,i001038"
u002166,"i000481,i001069,i000521,i001952,i000909,i000342,i001296,i001663,i000947,i000661"
u002170,"i000695,i000481,i001922,i000661,i001952,i000909,i001455,i001069,i001663,i001673"
u002173,"i000909,i000481,i000695,i000521,i000342,i000324,i001922,i001952,i001240,i000661"
u002174,"i000481,i000909,i000695,i001069,i001922,i001663,i000521,i001952,i000342,i001240"
u002176,"i000481,i001952,i001069,i000909,i000661,i001663,i001455,i000521,i000324,i001922"
u002177,"i001069,i000909,i000481,i001952,i001713,i001663,i000521,i000342,i000947,i001445"
u002181,"i000481,i001069,i001952,i001663,i000661,i000909,i001455,i001922,i001445,i000947"
u002185,"i000481,i000909,i001663,i000521,i001069,i000342,i000207,i001952,i000661,i001478"
u002186,"i000481,i000909,i000342,i000521,i001663,i001922,i001069,i001952,i000253,i000661"
u002189,"i001673,i001455,i001710,i000554,i001952,i000909,i001445,i000481,i000661,i001663"
u002191,"i000481,i000909,i000521,i001069,i000342,i001663,i001952,i001922,i000695,i000661"
u002192,"i001922,i000695,i002009,i001240,i000324,i001682,i001688,i001049,i000555,i000200"
u002194,"i000909,i000481,i000521,i001069,i000342,i001952,i000661,i001663,i000324,i000554"
u002202,"i000481,i000909,i000695,i001069,i001663,i000521,i001922,i001688,i000554,i000661"
u002205,"i000554,i001191,i001143,i001949,i000481,i001445,i000956,i001069,i001952,i001240"
u002213,"i000481,i000521,i000342,i000909,i000661,i001663,i001952,i000646,i001069,i000554"
u002219,"i001688,i000695,i001049,i001584,i001922,i000058,i001240,i001462,i000754,i001949"
u002220,"i001922,i000282,i001682,i001952,i001240,i001335,i000695,i001801,i001069,i000977"
u002230,"i000481,i001069,i001952,i000909,i000661,i000521,i000324,i001663,i001922,i000695"
u002231,"i001455,i001673,i000554,i001710,i001445,i000481,i001949,i001069,i001952,i000805"
u002235,"i000481,i001663,i000521,i001069,i000909,i001952,i001922,i000661,i000342,i000554"
u002237,"i001710,i001455,i001673,i001445,i001952,i000805,i000661,i000909,i001069,i000481"
u002243,"i001335,i001922,i001682,i001240,i002009,i001151,i000999,i001515,i000200,i000282"
u002245,"i001240,i000695,i001049,i000754,i001922,i001688,i001584,i000058,i000554,i001786"
u002246,"i000481,i000909,i000695,i001922,i000521,i000342,i001663,i000058,i001584,i001069"
u002257,"i000342,i000521,i000481,i000909,i001663,i000661,i001952,i000646,i001069,i000619"
u002261,"i001069,i000481,i000909,i001478,i001663,i001952,i000947,i000521,i000342,i001038"
u002263,"i000909,i000695,i001922,i000481,i001240,i000324,i000555,i001688,i000521,i000554"
u002264,"i001478,i000481,i001069,i000909,i001663,i001952,i001038,i000521,i000661,i000207"
u002268,"i000521,i000481,i000909,i000342,i001952,i000661,i001069,i001663,i000619,i001038"
u002269,"i001049,i000695,i001584,i001688,i000058,i001240,i001462,i001922,i000401,i001151"
u002278,"i001069,i000481,i001952,i000661,i001663,i001922,i001914,i000695,i000909,i000521"
u002282,"i001069,i001753,i000481,i000909,i001663,i001952,i001455,i001673,i001922,i000661"
u002283,"i000324,i000909,i000555,i000481,i000521,i000110,i000898,i000695,i001069,i000342"
u002291,"i000481,i000909,i000695,i001663,i001069,i001952,i000661,i001455,i001445,i001922"
u002308,"i001922,i000977,i001688,i000695,i001049,i001240,i000342,i000200,i001682,i002009"
u002309,"i001069,i000481,i000909,i001952,i001663,i000521,i000661,i000947,i000342,i001922"
u002313,"i000909,i000481,i000521,i000342,i001663,i001069,i000207,i001922,i001952,i001478"
u002319,"i000909,i000481,i000695,i001922,i000521,i000342,i001949,i001069,i001952,i001663"
u002322,"i000805,i001455,i001673,i001445,i001710,i001949,i000554,i001046,i001663,i000661"
u002332,"i001069,i000909,i000481,i001952,i001922,i000661,i000324,i000282,i000947,i001455"
u002337,"i001922,i002009,i000695,i000324,i001335,i000555,i001682,i001049,i001240,i001801"
u002338,"i000481,i001663,i000909,i001952,i001069,i000646,i000521,i001038,i001478,i000207"
u002346,"i000481,i001069,i000909,i001952,i000521,i001663,i000342,i001922,i000661,i000324"
u002352,"i000481,i000909,i000521,i001663,i000695,i001240,i000342,i000956,i000661,i001922"
u002356,"i001952,i000481,i001069,i000909,i000661,i001663,i001455,i000521,i000695,i001949"
u002359,"i000481,i001663,i000695,i000909,i001455,i001952,i001445,i001069,i001922,i000661"
u002369,"i000481,i000909,i000521,i001922,i000342,i000324,i001952,i000695,i000555,i000661"
u002374,"i000481,i000554,i000909,i001663,i001478,i001038,i001952,i001949,i001069,i000207"
u002375,"i001240,i001069,i000481,i001922,i001663,i000947,i000909,i001049,i000695,i001952"
u002377,"i000555,i000324,i000481,i000521,i000909,i000110,i000898,i000342,i001952,i000745"
u002379,"i000481,i000521,i000342,i000909,i001952,i000661,i001069,i001663,i000207,i000646"
u002383,"i000481,i000521,i000695,i000909,i001922,i000342,i001952,i001663,i001240,i000554"
u002391,"i000481,i000909,i000695,i001922,i000521,i001069,i001663,i000324,i001952,i000661"
u002393,"i001191,i001240,i000554,i001069,i000956,i001952,i000481,i001949,i001143,i001663"
u002397,"i000481,i000521,i000909,i000342,i000695,i001922,i000554,i001952,i001949,i001663"
u002413,"i001922,i001240,i000695,i002009,i001049,i001682,i001688,i001335,i001801,i000200"
u002414,"i000481,i000909,i001952,i001069,i001663,i000521,i001922,i000207,i001038,i000695"
u002419,"i000909,i000695,i000481,i001240,i001922,i000324,i001049,i001584,i000555,i001952"
u002432,"i000481,i001663,i000695,i001952,i001922,i001069,i000661,i001445,i001584,i001688"
u002435,"i001462,i000695,i001584,i001049,i000058,i001688,i001240,i001922,i000401,i001682"
u002446,"i000481,i000909,i001663,i001922,i000342,i000521,i000554,i001455,i001069,i001952"
u002450,"i001922,i000909,i000481,i000695,i001240,i000554,i001663,i000521,i001949,i000342"
u002454,"i001143,i000554,i000956,i001455,i001710,i001191,i000481,i001673,i001949,i001952"
u002467,"i000481,i001922,i000521,i000909,i000342,i000695,i001663,i001952,i000554,i000977"
u002473,"i001240,i000754,i000695,i001922,i001049,i001688,i000554,i000058,i001584,i001786"
u002475,"i000909,i000481,i000521,i000342,i001922,i001663,i000324,i000554,i001069,i000555"
u002488,"i000909,i000481,i000521,i000342,i001069,i001663,i001922,i001952,i000695,i001478"
u002489,"i000481,i000909,i001922,i000521,i001069,i001952,i001663,i000695,i000342,i000661"
